Texto,Label
"“Ao completar 5 anos de idade, a criança passa a ser propriedade do Estado! Cabe a nós decidir se menino será menina e vice-versa! Aos pais cabe acatar nossa decisão respeitosamente! Sabemos o que é melhor para as crianças!” - Fernando Haddad",Fake
Este vídeo mostra Lula sendo alvo de protesto de seus vizinhos após de mudar para condomínio de luxo,Fake
The New York Times publica texto denunciando abusos de Moraes,Fake
"Daniel Vorcaro surtou na prisão e ""entregou tudo"". O nome de Lula e do STF na boca do banqueiro",Fake
Foto mostra Lula com o rosto atingido por ovos,Fake
Também é possível fazer denúncias e conhecer as ações desenvolvidas pelo TSE para combater a desinformação .,True
"A ponte entre Pará e Tocantins que Bolsonaro deixou quase pronta, o Lula se recusa a terminar e entregar para o povo",Fake
Sergio Moro tuitou elogio ao presidente da Câmara Rodrigo Maia no dia em que pediu demissão do Ministério da Justiça,Fake
Terminal do mesário mostra votos de eleitores,Fake
Lula batiza primeiro caça Gripen produzido no Brasil,True
Vídeo mostra blindados adquiridos por Tarcísio de Freitas (PL),Fake
Então qual é a nossa ideia? (…) Pensar em outras formas de financiamento [para o transporte público]. Uma delas é você explorar os pontos de ônibus para publicidade.,Fake
Deputada italiana Sara Cunial denuncia Bill Gates coronavírus COVID-19,Fake
Governo anunciou que CPF usado em aposta vai ser cortado do Bolsa Família,Fake
Rui Falcão chamou Nikolas Ferreira de ‘chupetinha’ durante audiência na CCJ,Fake
"Lula defendeu que ""pobre não precisa estudar""",Fake
"Bolsonaro disse ‘e daí, não sou cozinheiro’ sobre fome no Brasil",Fake
O TSE decidiu não utilizar a biometria nesta eleição para não usar o dedo por causa da pandemia.,Fake
Bolsonaro disse que vai cortar o salário mínimo e as aposentadorias,Fake
Flordelis vota pela manutenção da prisão de Daniel Silveira.,Fake
Ministro Luiz Fux afirmou na sessão da última segunda-feira (17) que Jair Bolsonaro será solto nesta terça (18),Fake
"O presidente Jair Bolsonaro foi expulso do jogo entre Flamengo e Atlhetico-PR, partida da Supercopa do Brasil no Mané Garrincha, em Brasília, neste domingo (16). Aos gritos de “Fora Bolsonaro!”, o presidente precisou ser escoltado por seguranças para fora do estádio. O ex-capitão estava acompanhado dos ministros Sergio Moro, Augusto Heleno, Damares Alves e Tarcísio de Freitas.",Fake
Voto é anulado ao votar para presidente e em branco para os demais candidatos,Fake
Guilherme Boulos (PSOL) cobra dinheiro por invasão de prédios,Fake
PT pagou 50 bilhões pela inelegibilidade de todos os deputados do PL,Fake
Lula disse que 100% das mulheres mexicanas são mulheres,Fake
Deputado Rubens Paiva abrigou guerrilha de Carlos Lamarca em fazenda do pai em Eldorado (SP),Fake
"Professores protestam contra governo Lula por reajuste de 0,37%",Fake
"Nunca estive em nenhuma obra de inauguração [sic], nem de estradas, nem de autoestradas, nem de pontes, nem de coisa nenhuma. Estaria lá com certeza o senhor ministro da Economia em representação do Governo.",Fake
Lula: ‘A Venezuela não precisa de críticas do Presidente do Brasil e sim de financiamento e empréstimos’,Fake
"Bolsonaro devolveu joias ao TCU, mas Lula não",Fake
Michigan registrou 138 mil votos consecutivos para Biden e nenhum para Trump.,Fake
Técnicos do IBGE estão sendo demitidos porque se recusam a maquiar números do PIB para favorecer o governo Lula,Fake
Vídeo em que o primeiro-ministro do Japão faz elogios a Lula e o chama de 'herói da vida humana',Fake
"Homem que atacou o Supremo Tribunal Federal (STF) jogou uma bomba contra a estátua da Justiça, mas o explosivo quicou, caiu em cima dele e o matou",Fake
Convite à posse de Trump apresentado por Bolsonaro é resposta automática de site,Fake
Ponte do Rio Araguaia foi completamente construída no governo Lula,Fake
Ex-presidente Lula crítica depoimento de Antonio Palocci,Fake
EUA mantiveram sanções da Magnitsky contra Alexandre de Moraes,Fake
"Barreiras (BA) registrou 212 mil votos para o ex-presidente Luiz Inácio Lula da Silva (PT), apesar de ter 158 mil habitantes",Fake
Foto mostra manifestação pró-Bolsonaro em Copacabana no dia 7 de setembro,Fake
Eleições 2026: AGU orienta agentes públicos sobre condutas proibidas,True
"Jayme Monjardim, diretor da Globo, chama Fernando Haddad de canalha",Fake
Advogado de Adélio Bispo é o mesmo advogado de Lula,Fake
Nikolas associa pretos e pardos a bandidos,True
"Lula criou auxílio-reclusão, que pode pode chegar a R$ 4.000",Fake
Coca-Cola vai passar a vender produtos menores no Brasil pelo mesmo preço por conta do governo Lula,Fake
TSE elege Nunes Marques presidente da Corte; Mendonça será vice,True
Guilherme Boulos posou para foto na Faixa de Gaza ao lado de membros do Hamas.,Fake
"Bolsonaro: Não sei porque tanto mi mi mi [sobre a morte de Marielle]… foi apenas mais uma mulher negra que tombou! É a vida, amigo!",Fake
Lula prometeu acabar com o Facebook,Fake
O presidente Jair Bolsonaro declarou ter provas de que a eleição de 2018 foi fraudada,Fake
"Não há registro de aumento ou redução de ICMS sobre o gás de cozinha desde o início deste ano, mas não há garantias de que essa alteração provocasse mudança significativa no preço final ao consumidor.",True
"Dos 38 deputados que votaram contra o impeachment do Collor em 1992, 37 não se elegeram mais, nem para síndico de prédio. Fica o lembrete aos nossos caros deputados. Apenas Roberto Jefferson se reelegeu.. Veja quem são e como estão todos os 38 políticos em nossa tabela detalhada.",Fake
Guilherme Boulos pretende adotar um modelo de lockdown para abrigar moradores em situação de rua nas casas das pessoas com quartos vagos.,Fake
Trump visitou Bolsonaro no hospital em Brasília,Fake
Você pode acompanhar os processos que tramitam na Justiça Eleitoral pelo Portal do TSE .,True
Check-in digital só pode ser feito pelo gov.br e governo vai monitorar dados de hóspedes,Fake
"Justiça de SP condena a Apple em 100 milhões de reais e obriga a vender celulares a R$ 177,89",Fake
Desembargador no caso de Flávio Bolsonaro na comitiva presidencial em Dubai,Fake
"Fernanda Torres disse: ""Dane-se o povo e os cadáveres, se o vírus cumprir ‘sua missão’ de ‘abreviar’ o governo, tudo está bem""",Fake
Brasil pode perder R$ 47 bi ao priorizar petróleo na Foz do Amazonas,True
Ministros do STF recebem R$ 90 mil por mês de auxílio-alimentação.,Fake
Tabata e Boulos votam contra a isenção do Imposto de Renda para até 5 mil reais!,Fake
Apuração foi baseada em portal de notícias,Fake
“Parem de nos matar”: exigem mulheres no 8 de março em Brasília,True
"O eleitor e a eleitora que souberem seu local de votação podem votar sem o título, levando apenas um documento oficial com foto.",True
Irmãos de Lula e Flávio Dino estão envolvidos no esquema do INSS,Fake
Ministros do STF vão para Roma fugir da Lei Magnitsky,Fake
Governo começa a falar em fim do Bolsa Família,Fake
Randolfe Rodrigues afirma que governo deve indicar outro nome para STF,True
Flávio Dino assume caso que ele mesmo é o réu,Fake
POLÍCIA FEDERAL E FORÇA TAREFA CONFISCAM TRÊS FAZENDAS NO PARAGUAI DO LÍDER DO MST E BRAÇO DIREITO DE LULA,Fake
Lula é xingado ao se entregar à PF em 2018,Fake
PL pede que governo tampão do RJ seja exercido por presidente da Alerj,True
"João Pedro Stedile, bêbado, se assume como petista corrupto",Fake
Lula é expulso de igreja após aparecer bêbado!?,Fake
Daniela Lima disse que os aeroportos voltariam a ficar lotados com Lula,Fake
"""Vamos sentar o dedo. O vídeo retirado é esse aqui. Esse foi o vídeo que o Alexandre de Moraes mandou apagar da página do Bolsonaro. Vamos todos postar nas redes sociais. Quero ver ele mandar apagar de milhares de pessoas.""",Fake
Vídeo mostra momento que eles estão preparando a arquibancada para receber o presidente Bolsonaro,Fake
"Flávio Bolsonaro disse que vai revogar o fim da escala 6x1, caso seja eleito",Fake
Apresentador ri de pesquisa para presidente do Brasil,Fake
"Sistema eleitoral brasileiro é uma farsa, diz deputado em vídeo removido",Fake
Alguns governos estaduais tentam negociar a forma de pagar suas dívidas com a União. Mas um post sobre o assunto omite esse contexto.,True
‘The Washington Post’ classificou Bolsonaro como o melhor presidente do Brasil,Fake
Neymar declara apoio a Bolsonaro em vídeo,Fake
Teodoro e Sampaio gravaram música para homenagear Jair Bolsonaro e caminhoneiros,Fake
"(Portaria TSE nº 63, de 02 de fevereiro de 2023) tem direito a dois dias de folga por cada dia trabalhado e ao concluir o treinamento, sem perder o salário.",True
Flávio Bolsonaro assume liderança em pesquisa sobre eleições de 2026,Fake
Governo estuda criar imposto sobre cães e gatos,Fake
"A Smartmatic, empresa acusada de fraude eleitoral que atuou nas eleições brasileiras de 2022, responsável pelas urnas eletrônicas e pela contagem dos votos, recebeu financiamento da USAID",Fake
Urnas brasileiras não mudaram,Fake
"Bolsonaro gastou R$ 15,6 milhões em leite condensado em 2020.",Fake
Malafaia chamou Michelle Bolsonaro de linguadura do Satanás e metida a crente,Fake
Bolsonaro é internado para cirurgia no ombro em Brasília,True
Congressistas americanos pedem fim de relações militares com o Brasil durante o governo Lula,Fake
Lula diz que governo apresentará solução para famílias endividadas,True
Urnas do modelo mais novo apresentam resultados mais consistentes que as urnas de outros modelos e há divergências entre os arquivos de log entre urnas do mesmo modelo.,Fake
"O presidente dos Estados Unidos, Donald Trump, se pronuncia sobre o hantavírus e diz que os “lunáticos de esquerda estão se esforçando ao máximo para trazer de volta os confinamentos e as imposições da covid com todo o seu alarmismo repentino”.",Fake
"Público grita ‘Lula ladrão, seu lugar é na prisão’ na Sapucaí",Fake
STF tem três votos para derrubar lei de SC que proibiu cotas raciais,True
MP Eleitoral cassou direitos políticos de Nikolas Ferreira (PL-MG),Fake
"Hoje muitas condenações de crimes, que são crimes violentos, por terem uma pena mínima muito baixa, acabam sendo transformados em punições de prestações de serviços, por exemplo.",Fake
"Foto de Vorcaro, Bolsonaro e Campos Neto juntos",Fake
"""Só o Brasil usa urna eletrônica"", ""Só países em desenvolvimento usam urna eletrônica""",Fake
Lula desativou a Transposição do São Francisco na Barragem de Jati,Fake
Horário das câmeras de segurança mostra que infiltrados vandalizaram o Congresso antes da chegada dos manifestantes bolsonaristas,Fake
Lula revisou Desenrola Fies e está cobrando dívidas perdoadas por Bolsonaro,Fake
Bolsonaro acaba de ser recepcionado por apoiadores no aeroporto de Teresina,Fake
Lula inaugura pronto-socorro do Hospital Federal Cardoso Fontes no Rio,True
Fui convidado oito vezes para o G-8,Fake
"Capa da Veja diz que Sergio Moro impediu investigações de crimes de Aécio, Cunha e Temer",Fake
Congresso foi invadido no dia 16/10 por manifestantes,Fake
"Rodrigo Maia é tão FDP que questionou o por quê do presidente não fechar fronteiras. Só esqueceu da Lei 13.445/2017, que ele mesmo votou, que proíbe o mesmo fechamento.",Fake
"""O pessoal se sensibilizou e os números são impressionantes"", diz homem ao mostrar dados de doações de campanha eleitoral como se fossem Pix para Bolsonaro",Fake
Personalides como Renato Russo alertaram no passado sobre perigo que Bolsonaro representava,Fake
Jair Bolsonaro saiu da prisão para fazer exames de rotina e descobriu que está curado do câncer,Fake
"Lula tem plano de criar nova CPMF, tributar o PIX, congelar poupança e criar a moeda ‘Peso Real’",Fake
Lula beija o dono da Choquei que foi preso pela PF,Fake
Lula foi xingado em apresentação de percussionistas em Paris,Fake
Lula cancelou anistia ao Fies,Fake
Bolsonaro disse que lidou melhor com o desmatamento na Amazônia do que Lula,Fake
Governo Lula abandonou a Operação Carro-Pipa.,Fake
Lula embarga obra de ponte que liga Pará e Tocantins,Fake
Palestino diz que o califado irá conquistar Paris após eleições na França,Fake
"""Então teremos de prendê-lo"". Trump ameaça prender o presidente eleito para a Câmara de Nova Iorque. Este presidente só se ferra vai acabar igual ao Bolsonaro.",Fake
"Homem dançando ao lado de Flávio Dino, ministro do Supremo Tribunal Federal (STF), é Domingos Brazão",Fake
"Exército do Equador toma o país, prende o STF e todos da esquerda",Fake
Alexandre de Moraes bloqueou conta de vaquinha para Pix de Jair Bolsonaro,Fake
Imagem prova que Randolfe Rodrigues fingiu tomar vacina contra covid,Fake
Trump diz que Lula tem sangue de ‘lampião a álcool’,Fake
"Onde andam os espiões da Mossad e da CIA? O Presidente iraniano e vários membros do governo do Irão decidiram dar um passeio de bicicleta, mesmo arriscando um eventual atentado - em período de suspensão das hostilidades",Fake
Janja disse que compra em libras enquanto Michelle Bolsonaro fala em Libras,Fake
"Eu não interferi no TSE, o outro lado interferiu.",Fake
T5E (TSE) divulgou que vai apurar os votos no Nordeste POR ÚLTIMO,Fake
"Presidente, sua onestidade me basta.",Fake
Suzane von Richthofen incentiva jovens a regularizar o título de eleitor e declarar voto em Lula,Fake
"No primeiro turno das eleições 2022, a cada 12% de apuração, Lula subiu 1% e Bolsonaro desceu 0,5%, portanto houve fraude",Fake
"Traduzindo do hebraico para português matéria do Jerusalém Post 31/06/2025. Abre aspas: ‘Serviço Secreto de Israel, Mossad, descobre e comprova envio de recursos do governo Lula para o Hamas, Hezbollah, Irã e compra de petróleo da Rússia",Fake
"O ex-advogado de Flávio Bolsonaro, Frederik Wassef é o mesmo que defende Adélio Bispo, o homem que esfaqueou Jair Bolsonaro em 2018",Fake
Foi aprovado o impeachment de Xandão,Fake
Trump concederá imunidade total a Bolsonaro por meio de cargo internacional,Fake
Ministro da Defesa diz que haverá intervenção militar nas eleições em 2022,Fake
Alexandre de Moraes pediu a prisão de Jair Bolsonaro,Fake
Capa da ‘Veja’ descarta possibilidade de reeleição de Bolsonaro,Fake
Carlos Bolsonaro diante de uma mesa de celulares,Fake
"Em carta ao Senado, Flávio Dino diz abandonará o comunismo caso seja confirmado como ministro do STF",Fake
Projeção em prédio: BH é Bolsonaro,Fake
"Placa ""marginal Luis Inácio Lula da Silva"" homenageia presidente",Fake
No jornal italiano saiu que o filho de Alexandre de Moraes agrediu Roberto Mantovani,Fake
Escultura em Homenagem a Jair Bolsonaro na praia de Copacabana,Fake
Governo Lula criou bolsa de R$ 1 mil para usuários de drogas,Fake
Donald Trump afirmou que vai prender Alexandre de Moraes assim que assumir a Presidência dos EUA,Fake
"Ao mesmo tempo que entra voto do Nordeste, entra do Sudeste, do Sul, entra voto de tudo que é lugar",Fake
Urnas autocompletavam o voto em Fernando Haddad,Fake
"Enel, empresa controlada por Lula, boicota São Paulo para favorecer Guilherme Boulos",Fake
Novo entendimento do STF põe fim à propriedade privada no Brasil,Fake
Lula assina MPs de apoio às vítimas das enchentes em Minas Gerais,True
"Antes desse encontro, dia 22, o @TSEjusbr julgará a inelegibilidade de @jairbolsonaro por ter se reunido com embaixadores. No próximo dia 29 Lula se reunirá com ditadores Maduro (Venezuela), Ortega (Nicarágua), Diaz-Canel (Cuba)...",Fake
Ação da Rede no STF protege black blocs,Fake
"Acho que o presidente expressou a posição dele no 1º de maio, num ato das centrais sindicais, que não era ato oficial de governo, num feriado, que ele estava fora da agenda oficial, e expressou quem é o candidato dele",Fake
Polícia age com truculência em MG a mando do governo federal,Fake
Ministro Luiz Fux diz que Bolsonaro vai ser volto e será candidato à Presidência,Fake
Eu nunca ataquei banqueiros.,Fake
Vídeo mostra comício de Lula vazio em Curitiba,Fake
Glauber Braga não foi punido pelo episódio de agressão na Câmara dos Deputados,Fake
Shakira 'fez o L' durante show em Copacabana,Fake
"Não houve, durante minha gestão, ‘pedaladas’ como as denunciadas. Nem há como. Não há no governo de Minas sequer banco público comercial.. Ou atrasam a folha de pagamento de servidores ou o pagamento de fornecedores, ou têm gastos elevados com pessoal, entre outras irregularidades. Isso também é um descumprimento da lei orçamentária. São condições mais gravosas que a da União. Uma coisa é você contrair novas dívidas sem ter recursos; outra é, em função de queda de arrecadação, atrasar um repasse.. Veja nossa planilha com os estados e suas irregularidades.",Fake
Pesquisas indicam vitória de Marçal no primeiro turno,Fake
Lewandowski disse que Comando Vermelho têm ajudado o governo com informações na busca de criminosos que fugiram de presídio de segurança máxima em Mossoró,Fake
Decreto assinado! Governo libera saques para quem utilizou pix e cartão de crédito entre 2019 e 2022,Fake
Fies foi criado no governo Lula,Fake
"Os deputados do Reino Unido não têm lugar certo onde sentar-se; não têm escritórios, nem secretários, nem automóveis; não têm residência (...) não têm passagens de avião gratuitas, salvo quando ao serviço do próprio Parlamento; e o salário equipara-se ao de um chefe de secção de qualquer repartição!",Fake
"""Esse é o atual Presidente! Ore muito, Dona Michelle, mulher de Deus, porque quando a gente fica com alguém pelo dinheiro o tratamento dificilmente é diferente. NÃO ME REPRESENTA!""",Fake
Manifestantes ficaram nus em protesto contra Bolsonaro na UFMG,Fake
"Trecho de vídeo, retirado de contexto, em que Ciro Gomes afirma que o “Brasil está na iminência de sofrer a maior fraude eleitoral”. A publicação voltou a circular nas redes sociais no dia 24 de julho, em postagens com a afirmação “Ciro avisou”, sugerindo desconfiança em relação aos resultados do processo eleitoral brasileiro.",Fake
"Flávio Dino disse que a partir de agora, quem for pego com uma arma na rua que não for ladrão, vai ser preso",Fake
"Música-tema do filme ‘Dark Horse’, sobre Bolsonaro, está entre as mais ouvidas nos EUA",Fake
Código-fonte das urnas será aberto por conta de eleição do Conselho Tutelar,Fake
Nunca antes na história do País um presidente interferiu na escolha de comandos do Exército,Fake
"Comparativo mostra que Bolsonaro desmatou menos a Amazônia do que FHC, Lula e Dilma",Fake
Áudios provam que Flávio Dino e Lula tramaram ataques de 8 de janeiro em Brasília,Fake
Lula quer o comprovante do voto impresso para confirmar a vitória do Maduro na Venezuela porque não confia nas urnas eletrônicas,Fake
"Lula anuncia novo Desenrola para quem ganha até R$ 8,1 mil",True
"“André Silva, do PAN, tem vindo a apresentar propostas e mais propostas para a redução do IVA na ração dos cães. Já a redução do IVA na alimentação para crianças, foi chumbada porque o PAN se absteve de votar.”",Fake
Recebi carta da equipe do Trump.,Fake
Congresso vota em 30 de abril veto de Lula a PL da Dosimetria,True
Lula diz que se for preso leva STF junto,Fake
"Durante um comício neste sábado, Lula tentou beijar a boca de uma criança",Fake
Vídeos de 2023 de ex-ministro do TSE circulam sem contexto e como se fossem atuais em meio às denúncias da PGR contra Bolsonaro por tentativa de golpe de Estado.,True
Bastaram dois anos para que o Brasil voltasse ao mapa da fome.,Fake
Estes dados indicam fraude nas eleições 2022,Fake
Lula disse que planeja estender o atual mandato presidencial,Fake
"Manchete utilizada é de junho de 2019, quando o acordo foi anunciado. Negociações para que o acordo entre em vigor estão estagnadas.",True
"Datafolha 2º turno: Lula tem 47% e Flávio Bolsonaro, 43%",True
CNN desmente fala de Lula sobre mercado de trabalho,Fake
"Ao contrário do que afirma o post, o TSE não empossou secretamente o militar como presidente do Brasil “após fevereiro” de 2024.",True
Leão XIV se declara a Lula e diz que ele é o melhor presidente do mundo,Fake
Presidente da Coreia do Sul fez uma oração e entregou presentes para Jair Bolsonaro,Fake
Fux detona Moraes,Fake
O comício de Donald Trump estava lotado enquanto o de Joe Biden estava vazio.,Fake
Isso aconteceu nos EUA e ninguém tá mostrando! Brasileiros e americanos juntos contra Trump e a favor do Lula!,Fake
Governo Bolsonaro gastou menos que governo Dilma com viagens no primeiro ano,Fake
Associado ao MST foi preso por tentar matar Jair Bolsonaro em Não-Me-Toque (RS),Fake
Não há qualquer evidência de que as eleições de 2022 tenham sido fraudadas. Vídeo viral volta a circular com uma falsa troca de mensagens entre o ministro Alexandre de Moraes e um engenheiro da Oracle.,True
"Ali era uma relação de trabalho. Os computadores ficavam em alguns ambientes, ele me ligava “parou de funcionar”, eu ia, desligava os cabos, limpava a memória, colocava o computador para funcionar, abria um programa e deixava aberto, ele fazia acesso remoto, e eu ia embora. Eu não ficava o tempo inteiro. Por R$ 350 tomei um processo de 13 anos e tenho que ficar ouvindo que sou ladrão por isso.",Fake
A PM informou que 86 milhões de pessoas foram aos atos de 7 de setembro a favor de Bolsonaro,Fake
Lula tem plano de implantar Moradia Social e Poupança Fraterna,Fake
Bolsonaro é levado ao hospital após passar mal e desmaiar na cadeia,Fake
Shakira fez o L de Lula em show no Rio,Fake
O Tribunal Superior Eleitoral organiza e fiscaliza o processo eleitoral brasileiro.,True
MPF confirmou que não houve corrupção no governo Bolsonaro durante a pandemia,Fake
VEJAM O MOMENTO EXATO EM Q OS MINISTROS DO LULA ARTICULAM OS PLANO DO 8DEJANEIRO,Fake
Livro de posse assinado por Lula não é oficial,Fake
STF proíbe Bíblia em escolas e bibliotecas públicas,Fake
Procurador-geral do Maranhão é afastado por Alexandre de Moraes após apresentar provas de corrupção contra Flávio Dino,Fake
"Sete em cada dez homicídios no Brasil foram cometidos com arma de fogo em 2024, diz Atlas da Violência",True
Flordelis assumiu cargo na Secretaria da Mulher da Câmara dos Deputados,Fake
"Contingências de votação Esses procedimentos utilizam urnas e flash cards previamente preparados para esse fim e, em último caso, cédulas de votação em papel.",True
"O aplicativo do TSE , denominado de Pardal, criado para denúncias de propaganda eleitoral irregular e outras afrontas a lei eleitoral não permite denúncias contra o PT.",Fake
Traficantes ordenaram voto em Lula dentro de seções eleitorais do RJ,Fake
Suzane von Richtonfen incentiva jovens da faculdade a regularizar o título de eleitor e declara voto em Lula,Fake
Guilherme Boulos vai incluir linguagem neutra nas escolas caso eleito,Fake
STF diz que Chiquinho Brazão não pode ser preso e Alexandre de Moraes mandou soltá-lo,Fake
STF julga nesta terça recurso contra decisão que acabou com aposentadoria compulsória como maior punição a magistrados,True
Lula disse que pobre e negro não tem que aprender,Fake
"Oito itens do plano de governo de Lula: ministério da verdade, controle de consumo, ideologia de gênero",Fake
"""Aos 50 anos de idade e com 20 de descontos como deputado, Marques Mendes requereu a pensão a que tinha direito, no valor mensal vitalício de 2.905 euros.""",Fake
Ministros do STF se encontram com o criminoso José Dirceu,Fake
Bolsonaro não usou cartões corporativos enquanto era presidente,Fake
CNN Britânica diz que Lula perdeu o povo brasileiro e Bolsonaro tem ganhado popularidade,Fake
"Conteúdos com alta viralização, incluindo áudios e fotos que circulam pelo WhatsApp e vídeos no Facebook, alegam que o presidente eleito Luiz Inácio Lula da Silva (PT) teria morrido e que essa informação estaria sendo escondida até a diplomação da chapa eleita. As postagens sugerem que seu corpo estaria sendo ocultado no Hospital Sírio-Libanês, em São Paulo, enquanto um sósia cumpre a agenda do petista usando máscaras e tentando esconder o dedo mínimo. Algumas publicações chegam a usar a história para incentivar a população a participar de atos antidemocráticos, que já duram um mês, e sugerir que Lula não tomará posse como presidente da República.",Fake
"Em vídeo, Dino diz ser fã de mulher de líder do Comando Vermelho",Fake
"URGENTE: Nikolas fala em renunciar mandato, deixar a política e ir morar nos EUA. Você apoia?",Fake
Impostos federais sobre combustíveis foram zerados pelo Presidente Jair Messias Bolsonaro,Fake
STF começa a julgar hoje se mantém prisão de ex-presidente do BRB,True
"Donald Trump diz: ""O mundo já entendeu que Alexandre de Moraes e seus cúmplices do Supremo Tribunal Federal nos últimos seis anos destruíram a Constituição, a democracia e as instituições e passaram a oprimir o povo brasileiro com o objetivo de instaurar, através do uso da força, o comunismo chinês no Brasil""",Fake
Pedido de vista adia votação da PEC do fim da 6x1 na CCJ da Câmara,True
Lula disse que só ganhou as eleições porque os nordestinos são analfabetos,Fake
Governo federal envia alimentos vencidos há mais de seis meses para o Rio Grande do Sul.,Fake
Lula defende fim da 6x1 e diz que ganhos não podem valer só para ricos,True
Vídeo mostra homem preso por montar bomba em caminhão em Brasília junto de Flávio Dino,Fake
"A T E N Ç Ã O !

Os IDOSOS com mais de 65 anos, que não votam mais, independente de quanto tempo não vote, seja 1 ou 10 anos, TEM QUE FAZER A BIOMETRIA NO T.R.E., pois quem não fizer vai ter o Título Eleitoral cancelado e consequentemente o CPF também. Com isso, quem recebe aposentadoria ou pensão ou algum benéfico, pode ser bloqueado.",Fake
"""Sobre o meu futuro político, encontro-me a analisar convites de outros partidos. Verdes, PS e PSD, é o reconhecimento do trabalho que tenho desenvolvido a nível parlamentar.""",Fake
Entrevista com cientista política norueguesa Frida Ruzzo sobre fraude eleitoral no Brasil,Fake
Schwarzenegger usa camiseta em apoio a Jair Bolsonaro,Fake
STF confirma implantação do comunismo e marca o fim da propriedade privada,Fake
Vídeo mostra motociata em Brasília contra a prisão de Jair Bolsonaro,Fake
Esquerda tentou envenenar André Ventura em comício,Fake
Carlos Bolsonaro publicou foto com arma e vaso de flores minutos após o assassinato de Marielle Franco,Fake
Governo Lula anuncia o fim do Bolsa Família,Fake
Lula irá congelar contas bancárias em fevereiro ou março de 2023,Fake
"Nikolas Ferreira retirou R$ 580 milhões do SUS, em um caso escandaloso de desvios de dinheiro público, revela o g1",Fake
"Pesquisa mostra Bolsonaro na liderança com 86,57% das intenções.",Fake
Elon Musk declara apoio a Pablo Marçal e convoca brasileiros e paulistas para votarem no candidato a prefeito de São Paulo pelo PRTB,Fake
"Tais arquivos são verificados quanto à sua assinatura digital e, no caso de boletins de urna, decifrados com a chave de propriedade do software de totalização.",True
Bolsonaro não inaugurou universidades nem escolas,Fake
Vídeo que mostra tornozeleira eletrônica de Bolsonaro violada foi gerado por IA,Fake
"Lula diz que vai combater o neo-nazismo com a nova Guarda Nacional e que vai desarmar, desmilitarizar e despolitizar as polícias.",Fake
Trump humilha Lula em coletiva de imprensa na Casa Branca,Fake
Achado petróleo no mato grosso para 80 anos de consumo e pode agora nosso combustível reduzir para 2.70 o litro vamos divulgar valeu Bolsonaro....,Fake
Supremo Tribunal Federal (STF) condena Serasa a pagar indenização a todos os brasileiros que tiveram dados vazados,Fake
Governo autoriza bloqueio total do Bolsa Família a partir de novembro de 2025,Fake
A urna conta secretamente o seu voto,Fake
Ponte rodoferroviária Rollemberg-Vuolo é obra do governo Bolsonaro,Fake
"“Pacientes são jogados pra fora do hospital e largados na rua pq [porque] não têm dinheiro pra pagar. Enquanto isso, o presidente gasta bilhões em guerra”",Fake
STM decretou que eleições foram fraudadas; Bolsonaro segue presidente e Congresso e STF foram destituídos,Fake
"""Biden não vai chegar a ser eleito, vai cair na suprema corte dos EUA por fraude!""",Fake
"Governo Lula proibiu evangelização, cultos e orações em presídios.",Fake
Governo criou multa ou taxa para Pix acima de R$ 5 mil,Fake
Petrobras cortou 76% dos empregos da Petrobras no Nordeste no governo Lula,Fake
Trump convidou Lula para sua posse,Fake
STF pode acabar com a prisão em segunda instância e beneficiar 169 mil presos!,Fake
Lula perdeu todas as eleições com votação manual e nunca perdeu eleição com urna eletrônica,Fake
TSE pode ser pego por fraude em terceirizações,Fake
Jornalista da Globo trava ao ter que noticiar o rombo de R$230 bilhões nas contas públicas do governo Lula,Fake
"Deputada federal do PSOL TALíRIA PETRONE eleita pelos cariocas e fluminenses, afirmou em sessão na Câmara dos deputados que ""OS POLICIAIS NÃO FAZEM MAIS QUE OBRIGAÇÃO MORRER EM COMBATE CONTRA O CRIME ORGANIZADO, POIS ELES SÃO PAGOS PARA ISSO, MORRER"". Este é o nível das pessoas que os cariocas tem dado poder nas últimas décadas. É esse povo que quer vir como candidato a prefeito nas eleições, nojo.",Fake
Magno Malta criticou Flávio Bolsonaro e Jair Bolsonaro por 'rachadinha' e disse esperar que Flávio saísse preso de CPMI,Fake
Governo federal lançou o programa “Brasil Climatizado” para venda de ar-condicionado mais barato.,Fake
PT elegeu apenas 46 prefeitos na eleição municipal de 2024,Fake
"Lula teve 26 processos e foi absolvido em todos eles, além de ter sido absolvido na ONU e no STF",Fake
Desmatamento na Amazônia acelera 67% sob governo Bolsonaro em 2019,Fake
"Para fazer auditoria na votação presidencial, basta colocar o número do candidato em quem votou ao lado da assinatura do eleitor no momento da votação.",Fake
"Quando eu cheguei na Presidência, em 2003, o Brasil em 100 anos tinha construído 140 institutos federais. Nós temos hoje 682. Nós vamos para o ano que vem para 782.",Fake
Michelle Bolsonaro mandando o recado: anistia já aos presos do 08/01 e ao Presidente Jair Bolsonaro!,Fake
Estadão publicou imagem de Nikolas Ferreira ao lado de Daniel Vorcaro,Fake
O Brasil foi o último a dar o direito do voto a mulher,Fake
Parabéns ao novo Presidente de Portugal.,Fake
"Fernando Haddad foi vaiado em Campinas com gritos de ""Fora, Haddad""",Fake
Lula bate o martelo: CNH gratuita para milhares de brasileiros e também para analfabetos,Fake
"“Falamos de futebol, do Mundial Feminino Brasil 2027.",True
