Texto,Label,Fonte,URL
Atlas da Violência: Alagoas é o estado onde pessoas negras correm maior risco de serem assassinadas no Brasil,True,RSS oficial,https://g1.globo.com/al/alagoas/noticia/2026/05/26/atlas-da-violencia-pessoas-negras-tem-233-vezes-mais-risco-de-serem-assassinadas-em-alagoas.ghtml
"Ônibus escolar com estudantes tomba na TO-010 e um morre, diz governo",True,RSS oficial,https://g1.globo.com/to/tocantins/noticia/2026/05/26/onibus-escolar-com-estudantes-tomba-na-to-010-e-um-morre-diz-governo.ghtml
VÍDEO: jovem é picada por escorpião escondido em bicho de pelúcia em Votorantim,True,RSS oficial,https://g1.globo.com/sp/sorocaba-jundiai/noticia/2026/05/26/video-jovem-e-picada-por-escorpiao-escondido-em-bicho-de-pelucia-em-votorantim.ghtml
É #FAKE vídeo de Pelé fazendo 'profecia' sobre hexa para o Brasil e taça erguida por jogador do Santos; áudio foi criado com IA,True,RSS oficial,https://g1.globo.com/fato-ou-fake/noticia/2026/05/26/e-fake-video-de-pele-fazendo-profecia-sobre-hexa-para-o-brasil-e-taca-erguida-por-jogador-do-santos-audio-foi-criado-com-ia.ghtml
"Filho do ex-senador Marcos Freire, ele lutava contra um câncer e estava internado em Brasília",True,RSS oficial,https://www.camara.leg.br/noticias/1276297-morre-o-ex-deputado-federal-constituinte-luiz-freire-aos-69-anos/
Minirreforma eleitoral permite programa de recuperação fiscal para partidos políticos,True,RSS oficial,https://www.camara.leg.br/noticias/1274077-minirreforma-eleitoral-permite-programa-de-recuperacao-fiscal-para-partidos-politicos/
Câmara aprova minirreforma eleitoral que prevê mudanças na prestação de contas dos partidos,True,RSS oficial,https://www.camara.leg.br/noticias/1274035-camara-aprova-minirreforma-eleitoral-que-preve-mudancas-na-prestacao-de-contas-dos-partidos/
"'Câmara pelo Brasil' promove debates em capitais sobre escala 6x1, misoginia e MEI",True,RSS oficial,https://www.camara.leg.br/noticias/1271856-camara-pelo-brasil-promove-debates-em-capitais-sobre-escala-6x1-misoginia-e-mei/
Comissão aprova ampliação para 180 dias do prazo para transferência de domicílio eleitoral,True,RSS oficial,https://www.camara.leg.br/noticias/1267896-comissao-aprova-ampliacao-para-180-dias-do-prazo-para-transferencia-de-domicilio-eleitoral/
Presidente da Câmara diz que proposta tem apoio para ser votada ainda nesta semana no Plenário,True,RSS oficial,https://www.camara.leg.br/noticias/1276496-motta-afirma-que-aprovacao-da-pec-6x1-sera-a-maior-entrega-da-camara-para-a-classe-trabalhadora/
Presidente da Câmara discursou na abertura de evento sobre proteção da infância no Brasil,True,RSS oficial,https://www.camara.leg.br/noticias/1276258-motta-defende-agenda-de-combate-a-violencia-sexual-contra-criancas-e-adolescentes/
Senadores e governo ajustam projeto de financiamento para produtores rurais,True,RSS oficial,https://www12.senado.leg.br/noticias/materias/2026/05/26/senadores-e-governo-ajustam-projeto-de-financiamento-para-produtores-rurais
Hermes Klann defende regulamentação do ensino domiciliar no Brasil,True,RSS oficial,https://www12.senado.leg.br/noticias/materias/2026/05/26/hermes-klann-defende-regulamentacao-do-ensino-domiciliar-no-brasil
Girão critica condenação de casal por homeschooling e cobra votação de projeto,True,RSS oficial,https://www12.senado.leg.br/noticias/materias/2026/05/26/girao-critica-condenacao-de-casal-por-homeschooling-e-cobra-votacao-de-projeto
Lula diz que Brasil seria melhor sem mentiras e alerta para uso da IA,True,RSS oficial,https://agenciabrasil.ebc.com.br/politica/noticia/2026-05/lula-diz-que-brasil-seria-melhor-sem-mentiras-e-alerta-para-uso-da-ia
Governo publica MP que destina R$ 30 bi a taxistas e motoristas de app,True,RSS oficial,https://agenciabrasil.ebc.com.br/politica/noticia/2026-05/governo-publica-mp-que-destina-r-30-bi-taxistas-e-motoristas-de-app
Pedido de vista adia votação da PEC do fim da escala 6X1,True,RSS oficial,https://agenciabrasil.ebc.com.br/politica/noticia/2026-05/pedido-de-vista-adia-votacao-da-pec-do-fim-da-escala-6x1-0
Educação é instrumento de consciência e soberania para Brasil e África,True,RSS oficial,https://agenciabrasil.ebc.com.br/politica/noticia/2026-05/educacao-e-instrumento-de-consciencia-e-soberania-para-brasil-e-africa
Lula inicia radioterapia após retirada de lesão no couro cabeludo,True,RSS oficial,https://agenciabrasil.ebc.com.br/politica/noticia/2026-05/lula-inicia-radioterapia-apos-retirada-de-lesao-no-couro-cabeludo
